Year,Era,NOC,Country_Name,Is_Host,Athlete_Count,Sports_Participated_Count,Events_Participated_Count,Global_Total_Events,Gold,Total_Medals,Gold_Share,Medal_Share
1936,Early,NED,Netherlands,0,165,15,75,302.0,6.0,17.0,0.0425531914893617,0.04028436018957346
1936,Early,HUN,Hungary,0,216,21,104,302.0,10.0,16.0,0.07092198581560284,0.037914691943127965
1936,Early,GBR,Great Britain,0,208,17,91,302.0,4.0,14.0,0.028368794326241134,0.03317535545023697
1936,Early,CAN,Canada,0,97,12,69,302.0,1.0,9.0,0.0070921985815602835,0.02132701421800948
1936,Early,POL,Poland,0,144,15,55,302.0,0.0,9.0,0.0,0.02132701421800948
1936,Early,TCH,Czechoslovakia,0,189,17,102,302.0,3.0,9.0,0.02127659574468085,0.02132701421800948
1936,Early,ARG,Argentina,0,51,8,31,302.0,2.0,7.0,0.014184397163120567,0.016587677725118485
1936,Early,EST,Estonia,0,33,8,29,302.0,2.0,7.0,0.014184397163120567,0.016587677725118485
1936,Early,NOR,Norway,0,70,12,43,302.0,1.0,6.0,0.0070921985815602835,0.014218009478672985
1936,Early,DEN,Denmark,0,121,14,71,302.0,0.0,5.0,0.0,0.011848341232227487
1936,Early,EGY,Egypt,0,53,10,30,302.0,2.0,5.0,0.014184397163120567,0.011848341232227487
1936,Early,BEL,Belgium,0,150,15,72,302.0,0.0,3.0,0.0,0.0071090047393364926
1936,Early,MEX,Mexico,0,32,8,14,302.0,0.0,3.0,0.0,0.0071090047393364926
1936,Early,LAT,Latvia,0,29,6,16,302.0,0.0,2.0,0.0,0.004739336492890996
1936,Early,TUR,Turkey,0,48,7,26,302.0,1.0,2.0,0.0070921985815602835,0.004739336492890996
1936,Early,AUS,Australia,0,32,7,26,302.0,0.0,1.0,0.0,0.002369668246445498
1936,Early,IND,India,0,27,4,12,302.0,1.0,1.0,0.0070921985815602835,0.002369668246445498
1936,Early,NZL,New Zealand,0,7,3,9,302.0,1.0,1.0,0.0070921985815602835,0.002369668246445498
1936,Early,PHI,Philippines,0,28,6,20,302.0,0.0,1.0,0.0,0.002369668246445498
1936,Early,POR,Portugal,0,19,5,10,302.0,0.0,1.0,0.0,0.002369668246445498
1936,Early,ROU,Romania,0,54,9,33,302.0,0.0,1.0,0.0,0.002369668246445498
1936,Early,RSA,South Africa,0,32,6,27,302.0,0.0,1.0,0.0,0.002369668246445498
1936,Early,YUG,Yugoslavia,0,93,13,59,302.0,0.0,1.0,0.0,0.002369668246445498
1936,Early,AFG,Afghanistan,0,15,2,4,302.0,0.0,0.0,0.0,0.0
1936,Early,BER,Bermuda,0,5,1,4,302.0,0.0,0.0,0.0,0.0
1936,Early,BOL,Bolivia,0,2,2,2,302.0,0.0,0.0,0.0,0.0
1936,Early,BRA,Brazil,0,73,9,37,302.0,0.0,0.0,0.0,0.0
1936,Early,BUL,Bulgaria,0,26,7,22,302.0,0.0,0.0,0.0,0.0
1936,Early,CHI,Chile,0,40,8,27,302.0,0.0,0.0,0.0,0.0
1936,Early,CHN,China,0,54,7,27,302.0,0.0,0.0,0.0,0.0
1936,Early,COL,Colombia,0,5,1,5,302.0,0.0,0.0,0.0,0.0
1936,Early,CRC,Costa Rica,0,1,1,1,302.0,0.0,0.0,0.0,0.0
1936,Early,GRE,Greece,0,41,7,34,302.0,0.0,0.0,0.0,0.0
1936,Early,ISL,Iceland,0,12,2,6,302.0,0.0,0.0,0.0,0.0
1936,Early,LIE,Liechtenstein,0,6,3,5,302.0,0.0,0.0,0.0,0.0
1936,Early,LUX,Luxembourg,0,49,10,37,302.0,0.0,0.0,0.0,0.0
1936,Early,MLT,Malta,0,11,2,2,302.0,0.0,0.0,0.0,0.0
1936,Early,MON,Monaco,0,8,2,5,302.0,0.0,0.0,0.0,0.0
1936,Early,PER,Peru,0,40,8,16,302.0,0.0,0.0,0.0,0.0
1936,Early,URU,Uruguay,0,37,6,15,302.0,0.0,0.0,0.0,0.0
